-929, 434, 8781, -755, -344, -176, 1, -11, 83, 1345

-929, 434, 8781, -755, -344, -176, 1, -11, 83, 1346

-953, 494, 8761, -945, -289, -192, 1, -11, 83, 1345

-953, 494, 8761, -945, -289, -192, 1, -11, 83, 1345

-953, 494, 8761, -945, -289, -192, 1, -11, 83, 1346

-953, 494, 8761, -945, -289, -192, -3, -9, 81, 11706

-712, 619, 8181, -1302, -200, -280, -3, -9, 81, 1359

-712, 619, 8181, -1302, -200, -280, -3, -9, 81, 1356

-712, 619, 8181, -1302, -200, -280, -3, -9, 81, 1357

-712, 619, 8181, -1322, -214, -303, -3, -9, 81, 1357

-625, 649, 7951, -1322, -214, -303, -3, -9, 81, 1358

-625, 649, 7951, -1322, -214, -303, -3, -9, 81, 1359

-625, 649, 7951, -1322, -214, -303, -3, -9, 81, 1357

-569, 707, 7765, -1321, -253, -289, 1, -15, 81, 11717

-506, 825, 7545, -1197, -331, -157, 1, -15, 81, 1404

-506, 825, 7545, -1197, -331, -157, 1, -15, 81, 1375

-506, 825, 7545, -1087, -349, -117, 1, -15, 81, 1375

-514, 836, 7470, -1087, -349, -117, 1, -15, 81, 1373

-514, 836, 7470, -1087, -349, -117, 1, -15, 81, 1372

-514, 836, 7470, -1087, -349, -117, 1, -15, 81, 1373

-533, 871, 7390, -965, -347, -111, 1, -15, 81, 1374

-533, 871, 7390, -965, -347, -111, 1, -13, 83, 11703

-678, 972, 7496, -730, -307, -71, 1, -13, 83, 1374

-678, 972, 7496, -730, -307, -71, 1, -13, 83, 1319

-779, 1042, 7655, -612, -283, -27, 1, -13, 83, 1317

-779, 1042, 7655, -612, -283, -27, 1, -13, 83, 1345

-779, 1042, 7655, -612, -283, -27, 1, -13, 83, 1345

-914, 1090, 7845, -488, -265, -7, 1, -13, 83, 1346

-914, 1090, 7845, -488, -265, -7, 1, -13, 83, 1316

-914, 1090, 7845, -488, -265, -7, 3, -13, 81, 11676

-1096, 1185, 8168, -216, -186, -34, 3, -13, 81, 1346

-1184, 1178, 8300, -90, -125, -53, 3, -13, 81, 1372

-1184, 1178, 8300, -90, -125, -53, 3, -13, 81, 1345

-1184, 1178, 8300, -90, -125, -53, 3, -13, 81, 1344

-1184, 1178, 8300, -90, -125, -53, 3, -13, 81, 1345

-1205, 1160, 8352, 15, -36, -65, 3, -13, 81, 1345

-1205, 1160, 8352, 15, -36, -65, 3, -13, 81, 1302

-1205, 1160, 8352, 15, -36, -65, 4, -14, 78, 11662

-1102, 1004, 8301, 244, 208, -46, 4, -14, 78, 1334

-1102, 1004, 8301, 244, 208, -46, 4, -14, 78, 1350

-1102, 1004, 8301, 244, 208, -46, 4, -14, 78, 1352

-1102, 1004, 8301, 244, 208, -46, 4, -14, 78, 1351

-1006, 913, 8222, 311, 274, -46, 4, -14, 78, 1351

-1006, 913, 8222, 311, 274, -46, 4, -14, 78, 1325

-1006, 913, 8222, 311, 274, -46, 4, -14, 78, 1323

-1006, 913, 8222, 311, 274, -46, 5, -11, 79, 11684

-622, 497, 7859, 610, 497, -106, 5, -11, 79, 1355

-622, 497, 7859, 610, 497, -106, 5, -11, 79, 1325

-622, 497, 7859, 610, 497, -106, 5, -11, 79, 1326

-505, 344, 7704, 725, 561, -160, 5, -11, 79, 1324

-505, 344, 7704, 725, 561, -160, 5, -11, 79, 1323

-505, 344, 7704, 725, 561, -160, 5, -11, 79, 1321

-505, 344, 7704, 725, 561, -160, 5, -11, 79, 1322

-408, 181, 7598, 816, 627, -210, 1, -13, 85, 11682

-334, 0, 7680, 902, 694, -234, 1, -13, 85, 1354

-334, 0, 7680, 902, 694, -234, 1, -13, 85, 1264

-334, 0, 7680, 928, 659, -210, 1, -13, 85, 1262

-412, -15, 7964, 928, 659, -210, 1, -13, 85, 1263

-412, -15, 7964, 928, 659, -210, 1, -13, 85, 1307

-412, -15, 7964, 928, 659, -210, 1, -13, 85, 1305

-525, -6, 8280, 950, 612, -185, 1, -13, 85, 1305

-525, -6, 8280, 950, 612, -185, 1, -7, 87, 11637

-779, 34, 8923, 883, 578, -198, 1, -7, 87, 1280

-779, 34, 8923, 883, 578, -198, 1, -7, 87, 1265

-866, 62, 9179, 762, 587, -243, 1, -7, 87, 1266

-866, 62, 9179, 762, 587, -243, 1, -7, 87, 1269

-866, 62, 9179, 762, 587, -243, 1, -7, 87, 1269

-866, 62, 9179, 762, 587, -243, 1, -7, 87, 1268

-875, 76, 9299, 608, 607, -289, 1, -7, 87, 1267

-875, 76, 9299, 608, 607, -289, 2, -10, 80, 11627

-660, -57, 9138, 323, 689, -379, 2, -10, 80, 1326

-660, -57, 9138, 323, 689, -379, 2, -10, 80, 1303

-459, -167, 8893, 191, 713, -442, 2, -10, 80, 1304

-459, -167, 8893, 191, 713, -442, 2, -10, 80, 1334

-459, -167, 8893, 191, 713, -442, 2, -10, 80, 1333

-295, -244, 8645, 73, 715, -475, 2, -10, 80, 1335

-295, -244, 8645, 73, 715, -475, 2, -10, 80, 1307

-295, -244, 8645, 73, 715, -475, 2, -8, 78, 11665

-96, -308, 8441, -154, 577, -385, 2, -8, 78, 1307

-142, -265, 8613, -233, 417, -306, 2, -8, 78, 1290

-142, -265, 8613, -233, 417, -306, 2, -8, 78, 1316

-142, -265, 8613, -233, 417, -306, 2, -8, 78, 1315

-142, -265, 8613, -233, 417, -306, 2, -8, 78, 1315

-282, -167, 8839, -258, 234, -241, 2, -8, 78, 1316

-282, -167, 8839, -258, 234, -241, 2, -8, 78, 1313

-282, -167, 8839, -258, 234, -241, -5, -7, 77, 11674

-718, 148, 9608, -281, -233, -193, -5, -7, 77, 1356

-718, 148, 9608, -281, -233, -193, -5, -7, 77, 1327

-718, 148, 9608, -281, -233, -193, -5, -7, 77, 1325

-718, 148, 9608, -281, -233, -193, -5, -7, 77, 1325

-866, 242, 9820, -379, -360, -195, -5, -7, 77, 1325

-866, 242, 9820, -379, -360, -195, -5, -7, 77, 1325

-866, 242, 9820, -379, -360, -195, -5, -7, 77, 1326

-866, 242, 9820, -379, -360, -195, 1, -11, 81, 11686

-1025, 725, 9686, -1355, -785, -331, 1, -11, 81, 1374

-1025, 725, 9686, -1355, -785, -331, 1, -11, 81, 1402

-1025, 725, 9686, -1355, -785, -331, 1, -11, 81, 1401

-948, 550, 9576, -964, -705, 67, 1, -11, 81, 1402

-948, 550, 9576, -964, -705, 67, 1, -11, 81, 1307

-948, 550, 9576, -964, -705, 67, 1, -11, 81, 1309

-948, 550, 9576, -964, -705, 67, 1, -11, 81, 1308

-866, 467, 9448, -878, -761, 155, -3, -11, 81, 11668

-706, 494, 8760, -892, -961, -64, -3, -11, 81, 1378

-706, 494, 8760, -892, -961, -64, -3, -11, 81, 1326

-706, 494, 8760, -865, -999, -28, -3, -11, 81, 1327

-540, 362, 8389, -865, -999, -28, -3, -11, 81, 1327

-540, 362, 8389, -865, -999, -28, -3, -11, 81, 1327

-540, 362, 8389, -865, -999, -28, -3, -11, 81, 1327

-456, 344, 8000, -923, -1103, 54, -3, -11, 81, 1326

-456, 344, 8000, -923, -1103, 54, 6, -14, 82, 11705

-354, 181, 7567, -763, -1209, 232, 6, -14, 82, 1364

-354, 181, 7567, -763, -1209, 232, 6, -14, 82, 1363

-407, 161, 7479, -685, -1326, 221, 6, -14, 82, 1365

-407, 161, 7479, -685, -1326, 221, 6, -14, 82, 1363

-407, 161, 7479, -685, -1326, 221, 6, -14, 82, 1362

-534, 183, 7448, -580, -1401, 247, 6, -14, 82, 1361

-534, 183, 7448, -580, -1401, 247, 6, -14, 82, 1363

-534, 183, 7448, -580, -1401, 247, 4, -12, 78, 11721

-894, 218, 7669, -449, -1495, 422, 4, -12, 78, 1392

-1127, 243, 7869, -409, -1514, 476, 4, -12, 78, 1366

-1127, 243, 7869, -409, -1514, 476, 4, -12, 78, 1391

-1127, 243, 7869, -409, -1514, 476, 4, -12, 78, 1394

-1351, 306, 8083, -366, -1483, 460, 4, -12, 78, 1391

-1351, 306, 8083, -366, -1483, 460, 4, -12, 78, 1393

-1351, 306, 8083, -366, -1483, 460, 5, -15, 79, 11751

-1706, 362, 8382, -307, -1246, 336, 5, -15, 79, 1422

-1806, 381, 8475, -286, -1067, 298, 5, -15, 79, 1393

-1806, 381, 8475, -286, -1067, 298, 5, -15, 79, 1393

-1806, 381, 8475, -286, -1067, 298, 5, -15, 79, 1393

-1901, 372, 8524, -272, -875, 251, 5, -15, 79, 1393

-1901, 372, 8524, -272, -875, 251, 5, -15, 79, 1365

-1901, 372, 8524, -272, -875, 251, 8, -14, 80, 11723

-1928, 315, 8525, -218, -436, 94, 8, -14, 80, 1396

-1856, 296, 8448, -161, -206, 4, 8, -14, 80, 1334

-1856, 296, 8448, -161, -206, 4, 8, -14, 80, 1304

-1856, 296, 8448, -161, -206, 4, 8, -14, 80, 1302

-1856, 296, 8448, -66, 1, -91, 8, -14, 80, 1303

-1736, 247, 8344, -66, 1, -91, 8, -14, 80, 1247

-1736, 247, 8344, -66, 1, -91, 8, -14, 80, 1248

-1736, 247, 8344, -66, 1, -91, 10, -18, 80, 11605

-1282, 42, 7854, 240, 456, -410, 10, -18, 80, 1304

-1282, 42, 7854, 240, 456, -410, 10, -18, 80, 1351

-1282, 42, 7854, 240, 456, -410, 10, -18, 80, 1351

-1282, 42, 7854, 240, 456, -410, 10, -18, 80, 1352

-1139, 2, 7711, 283, 597, -435, 10, -18, 80, 1352

-1139, 2, 7711, 283, 597, -435, 10, -18, 80, 1325

-1139, 2, 7711, 283, 597, -435, 10, -18, 80, 1326

-1139, 2, 7711, 283, 597, -435, 2, -14, 80, 11684

-783, -137, 7535, 329, 920, -520, 2, -14, 80, 1325

-783, -137, 7535, 329, 920, -520, 2, -14, 80, 1335

-783, -137, 7535, 329, 920, -520, 2, -14, 80, 1333

-718, -186, 7588, 361, 989, -561, 2, -14, 80, 1332

-718, -186, 7588, 361, 989, -561, 2, -14, 80, 1335

-718, -186, 7588, 361, 989, -561, 2, -14, 80, 1333

-718, -186, 7588, 361, 989, -561, 2, -14, 80, 1334

-684, -160, 7678, 415, 1029, -584, 5, -13, 79, 11695

-773, -57, 8096, 544, 991, -609, 5, -13, 79, 1394

-773, -57, 8096, 544, 991, -609, 5, -13, 79, 1305

-773, -57, 8096, 569, 958, -623, 5, -13, 79, 1305

-874, 13, 8369, 569, 958, -623, 5, -13, 79, 1305

-874, 13, 8369, 569, 958, -623, 5, -13, 79, 1296

-874, 13, 8369, 569, 958, -623, 5, -13, 79, 1295

-937, 104, 8663, 540, 933, -635, 5, -13, 79, 1296

-937, 104, 8663, 540, 933, -635, -1, -13, 81, 11684

-1029, 262, 9030, 340, 898, -638, -1, -13, 81, 1368

-1029, 262, 9030, 340, 898, -638, -1, -13, 81, 1364

-1017, 288, 9117, 230, 881, -629, -1, -13, 81, 1363

-1017, 288, 9117, 230, 881, -629, -1, -13, 81, 1367

-1017, 288, 9117, 230, 881, -629, -1, -13, 81, 1365

-920, 257, 9040, 124, 874, -657, -1, -13, 81, 1366

-920, 257, 9040, 124, 874, -657, -1, -13, 81, 1333

-920, 257, 9040, 124, 874, -657, 7, -15, 81, 11694

-621, 227, 8649, -76, 812, -725, 7, -15, 81, 1353

-488, 227, 8507, -149, 747, -677, 7, -15, 81, 1306

-488, 227, 8507, -149, 747, -677, 7, -15, 81, 1333

-488, 227, 8507, -149, 747, -677, 7, -15, 81, 1333

-488, 227, 8507, -149, 747, -677, 7, -15, 81, 1333

-364, 197, 8366, -199, 639, -583, 7, -15, 81, 1334

-364, 197, 8366, -199, 639, -583, 7, -15, 81, 1335

-364, 197, 8366, -199, 639, -583, 6, -14, 78, 11693

-309, 273, 8241, -274, 118, -362, 6, -14, 78, 1365

-309, 273, 8241, -274, 118, -362, 6, -14, 78, 1332

-309, 273, 8241, -274, 118, -362, 6, -14, 78, 1335

-309, 273, 8241, -274, 118, -362, 6, -14, 78, 1333

-400, 351, 8327, -277, -42, -277, 6, -14, 78, 1332

-400, 351, 8327, -277, -42, -277, 6, -14, 78, 1313

-400, 351, 8327, -277, -42, -277, 6, -14, 78, 1313

-400, 351, 8327, -277, -42, -277, 5, -11, 79, 11673

-668, 470, 8482, -212, -360, -117, 5, -11, 79, 1345

-668, 470, 8482, -212, -360, -117, 5, -11, 79, 1341

-668, 470, 8482, -212, -360, -117, 5, -11, 79, 1342

-739, 477, 8500, -194, -443, -134, 5, -11, 79, 1341

-739, 477, 8500, -194, -443, -134, 5, -11, 79, 1343

-739, 477, 8500, -194, -443, -134, 5, -11, 79, 1343

-739, 477, 8500, -194, -443, -134, 5, -11, 79, 1342

-811, 508, 8508, -200, -519, -119, 9, -17, 81, 11702

-971, 546, 8544, -267, -641, 39, 9, -17, 81, 1375

-971, 546, 8544, -267, -641, 39, 9, -17, 81, 1304

-1013, 539, 8521, -291, -674, 101, 9, -17, 81, 1306

-1013, 539, 8521, -291, -674, 101, 9, -17, 81, 1360

-1013, 539, 8521, -291, -674, 101, 9, -17, 81, 1361

-1013, 539, 8521, -291, -674, 101, 9, -17, 81, 1360

-1091, 528, 8496, -306, -690, 109, 9, -17, 81, 1362

-1091, 528, 8496, -306, -690, 109, 5, -11, 77, 11721

-1160, 500, 8401, -304, -690, 100, 5, -11, 77, 1393

-1160, 500, 8401, -293, -669, 119, 5, -11, 77, 1363

-1152, 492, 8354, -293, -669, 119, 5, -11, 77, 1362

-1152, 492, 8354, -293, -669, 119, 5, -11, 77, 1363

-1152, 492, 8354, -293, -669, 119, 5, -11, 77, 1363

-1191, 471, 8312, -261, -651, 145, 5, -11, 77, 1363

-1191, 471, 8312, -261, -651, 145, 5, -11, 77, 1363

-1191, 471, 8312, -261, -651, 145, 5, -15, 73, 11722

-1256, 453, 8256, -54, -526, 102, 5, -15, 73, 1395

-1233, 413, 8212, -54, -526, 102, 5, -15, 73, 1334

-1233, 413, 8212, -54, -526, 102, 5, -15, 73, 1332

-1233, 413, 8212, -54, -526, 102, 5, -15, 73, 1334

-1214, 370, 8110, 42, -458, 51, 5, -15, 73, 1332

-1214, 370, 8110, 42, -458, 51, 5, -15, 73, 1295

-1214, 370, 8110, 42, -458, 51, 5, -15, 73, 1294

-1214, 370, 8110, 42, -458, 51, 5, -13, 77, 11655

-1060, 158, 7725, 198, -261, -84, 5, -13, 77, 1324

-1060, 158, 7725, 198, -261, -84, 5, -13, 77, 1330

-1060, 158, 7725, 198, -261, -84, 5, -13, 77, 1334

-1060, 158, 7725, 198, -261, -84, 5, -13, 77, 1331

-1033, 109, 7709, 195, -202, -68, 5, -13, 77, 1331

-1033, 109, 7709, 195, -202, -68, 5, -13, 77, 1334

-1033, 109, 7709, 195, -202, -68, 5, -13, 77, 1331

-1033, 109, 7709, 173, -136, -54, 0, -16, 76, 11690

-1095, 80, 7837, 95, 16, -72, 0, -16, 76, 1358

-1095, 80, 7837, 95, 16, -72, 0, -16, 76, 1236

-1095, 80, 7837, 95, 16, -72, 0, -16, 76, 1237

-1138, 95, 7930, 58, 98, -91, 0, -16, 76, 1235

-1138, 95, 7930, 58, 98, -91, 0, -16, 76, 1234

-1138, 95, 7930, 58, 98, -91, 0, -16, 76, 1235

-1138, 95, 7930, 58, 98, -91, 0, -16, 76, 1235

-1197, 136, 8060, 35, 181, -113, 1, -17, 79, 11596

-1227, 260, 8314, 26, 327, -203, 1, -17, 79, 1354

-1227, 260, 8314, 26, 327, -203, 1, -17, 79, 1325

-1227, 260, 8314, 26, 327, -203, 1, -17, 79, 1324

-1266, 317, 8449, 34, 380, -249, 1, -17, 79, 1324

-1266, 317, 8449, 34, 380, -249, 1, -17, 79, 1325

-1266, 317, 8449, 34, 380, -249, 1, -17, 79, 1324

-1266, 317, 8449, 46, 424, -284, 1, -17, 79, 1324

-1287, 337, 8496, 46, 424, -284, 10, -16, 82, 11684

-1143, 400, 8509, 36, 511, -351, 10, -16, 82, 1381

-1143, 400, 8509, 36, 511, -351, 10, -16, 82, 1352

-1059, 395, 8495, -7, 548, -393, 10, -16, 82, 1353

-1059, 395, 8495, -7, 548, -393, 10, -16, 82, 1335

-1059, 395, 8495, -7, 548, -393, 10, -16, 82, 1335

-1059, 395, 8495, -7, 548, -393, 10, -16, 82, 1334

-957, 394, 8375, -56, 575, -406, 10, -16, 82, 1332

-957, 394, 8375, -56, 575, -406, 3, -17, 77, 11696

-729, 379, 8172, -122, 556, -331, 3, -17, 77, 1336

-616, 357, 8099, -119, 527, -294, 3, -17, 77, 1334

-616, 357, 8099, -119, 527, -294, 3, -17, 77, 1333

-616, 357, 8099, -119, 527, -294, 3, -17, 77, 1333

-616, 357, 8099, -119, 527, -294, 3, -17, 77, 1334

-568, 344, 8020, -93, 488, -267, 3, -17, 77, 1333

-568, 344, 8020, -93, 488, -267, 3, -17, 77, 1302

-568, 344, 8020, -93, 488, -267, 2, -16, 78, 11662

-535, 351, 8021, 42, 297, -184, 2, -16, 78, 1333

-553, 385, 8085, 42, 297, -184, 2, -16, 78, 1295

-553, 385, 8085, 42, 297, -184, 2, -16, 78, 1293

-553, 385, 8085, 42, 297, -184, 2, -16, 78, 1294

-657, 297, 8114, 97, 226, -141, 2, -16, 78, 1293

-657, 297, 8114, 97, 226, -141, 2, -16, 78, 1294

-657, 297, 8114, 97, 226, -141, 2, -16, 78, 1293

-657, 297, 8114, 97, 226, -141, 7, -11, 75, 11653

-355, -1132, 9412, -2122, 300, -4676, 7, -11, 75, 1325

-355, -1132, 9412, -2122, 300, -4676, 7, -11, 75, 1434

-355, -1132, 9412, -2122, 300, -4676, 7, -11, 75, 1434

-355, -1132, 9412, -3546, 1213, -3181, 7, -11, 75, 1436

1150, 965, 9086, -3546, 1213, -3181, 7, -11, 75, 1467

1150, 965, 9086, -3546, 1213, -3181, 7, -11, 75, 1444

1150, 965, 9086, -3546, 1213, -3181, 13, -15, 75, 11802

506, -248, 10586, -4404, 108, -438, 13, -15, 75, 1505

506, -248, 10586, -4404, 108, -438, 13, -15, 75, 1421

506, -248, 10586, -4404, 108, -438, 13, -15, 75, 1418

-243, -554, 9122, -4810, -483, 798, 13, -15, 75, 1420

-243, -554, 9122, -4810, -483, 798, 13, -15, 75, 1404

-243, -554, 9122, -4810, -483, 798, 13, -15, 75, 1404

-243, -554, 9122, -4810, -483, 798, 18, -14, 76, 11763

-2044, 8964, 8274, -1665, -314, 1698, 18, -14, 76, 1434

-2044, 8964, 8274, -1665, -314, 1698, 18, -14, 76, 1482

-2044, 8964, 8274, -1665, -314, 1698, 18, -14, 76, 1480

-1929, 800, 9907, -1882, -218, 1641, 18, -14, 76, 1480

-1929, 800, 9907, -1882, -218, 1641, 18, -14, 76, 1449

-1929, 800, 9907, -1882, -218, 1641, 18, -14, 76, 1450

418, 1739, 8913, -882, -189, 1011, 23, -15, 73, 11808

-343, 1483, 8552, -183, -166, 222, 23, -15, 73, 1442

-343, 1483, 8552, -183, -166, 222, 23, -15, 73, 1390

-343, 1483, 8552, -183, -166, 222, 23, -15, 73, 1392

-460, 1334, 8297, -434, -208, 757, 23, -15, 73, 1392

-460, 1334, 8297, -434, -208, 757, 23, -15, 73, 1395

-460, 1334, 8297, -434, -208, 757, 23, -15, 73, 1396

-326, 1215, 7622, -894, -143, 1170, 18, -12, 74, 11753

-419, 879, 7472, -1234, 209, 906, 18, -12, 74, 1452

-419, 879, 7472, -1234, 209, 906, 18, -12, 74, 1383

-419, 879, 7472, -807, -269, 808, 18, -12, 74, 1382

-220, 692, 7109, -807, -269, 808, 18, -12, 74, 1363

-220, 692, 7109, -807, -269, 808, 18, -12, 74, 1361

-220, 692, 7109, -807, -269, 808, 18, -12, 74, 1360

-421, 359, 7087, -528, -383, 610, 19, -9, 75, 11720

-1025, -1694, 8189, 179, -807, 730, 19, -9, 75, 1367

-1025, -1694, 8189, 179, -807, 730, 19, -9, 75, 1390

-1025, -1694, 8189, 179, -807, 730, 19, -9, 75, 1390

-1437, -3262, 8706, 1037, -1024, 749, 19, -9, 75, 1392

-1437, -3262, 8706, 1037, -1024, 749, 19, -9, 75, 1454

-1437, -3262, 8706, 1037, -1024, 749, 19, -9, 75, 1453

-1894, -4761, 9144, 2046, -1218, 464, 16, -12, 70, 11812

-2676, -6055, 10220, 3351, -1205, -505, 16, -12, 70, 1514

-2676, -6055, 10220, 3351, -1205, -505, 16, -12, 70, 1522

-2641, -5914, 10631, 3591, -1087, -704, 16, -12, 70, 1524

-2641, -5914, 10631, 3591, -1087, -704, 16, -12, 70, 1523

-2641, -5914, 10631, 3591, -1087, -704, 16, -12, 70, 1522

-2641, -5914, 10631, 3270, -918, -761, 16, -12, 70, 1522

-2407, -5125, 11057, 3270, -918, -761, 9, -15, 79, 11853

-1611, -2973, 11394, 975, -362, -202, 9, -15, 79, 1492

-1611, -2973, 11394, 975, -362, -202, 9, -15, 79, 1432

-1267, -2142, 11116, -712, -108, 301, 9, -15, 79, 1433

-1267, -2142, 11116, -712, -108, 301, 9, -15, 79, 1435

-1267, -2142, 11116, -712, -108, 301, 9, -15, 79, 1435

-989, -1323, 10531, -2185, 181, 819, 9, -15, 79, 1435

-989, -1323, 10531, -2185, 181, 819, 15, -17, 77, 11782

-436, 81, 8546, -4224, 617, 1588, 15, -17, 77, 1482

-260, 762, 7587, -4888, 711, 1726, 15, -17, 77, 1386

-260, 762, 7587, -4888, 711, 1726, 15, -17, 77, 1413

-260, 762, 7587, -4888, 711, 1726, 15, -17, 77, 1414

-260, 762, 7587, -4888, 711, 1726, 15, -17, 77, 1415

-51, 1577, 6607, -5234, 758, 1754, 15, -17, 77, 1414

-51, 1577, 6607, -5234, 758, 1754, 23, -13, 75, 11776

352, 3289, 5472, -5508, 751, 1689, 23, -13, 75, 1445

469, 3657, 5466, -5181, 787, 1734, 23, -13, 75, 1428

469, 3657, 5466, -5181, 787, 1734, 23, -13, 75, 1432

469, 3657, 5466, -5181, 787, 1734, 23, -13, 75, 1435

469, 3657, 5466, -5181, 787, 1734, 23, -13, 75, 1432

585, 3650, 5560, -4582, 663, 1747, 23, -13, 75, 1434

585, 3650, 5560, -4582, 663, 1747, 26, -12, 70, 11794

654, 3190, 5759, -2153, 280, 1617, 26, -12, 70, 1464

578, 2812, 5922, -680, -14, 1417, 26, -12, 70, 1432

578, 2812, 5922, -680, -14, 1417, 26, -12, 70, 1384

578, 2812, 5922, -680, -14, 1417, 26, -12, 70, 1381

578, 2812, 5922, 708, -343, 1155, 26, -12, 70, 1382

427, 2053, 5959, 708, -343, 1155, 26, -12, 70, 1401

427, 2053, 5959, 708, -343, 1155, 28, -18, 72, 11761

-224, -325, 6588, 3195, -751, 411, 28, -18, 72, 1431

-542, -1875, 7339, 4039, -891, -106, 28, -18, 72, 1394

-542, -1875, 7339, 4039, -891, -106, 28, -18, 72, 1434

-542, -1875, 7339, 4039, -891, -106, 28, -18, 72, 1434

-931, -3199, 8455, 4495, -977, -704, 28, -18, 72, 1434

-931, -3199, 8455, 4495, -977, -704, 28, -18, 72, 1435

-931, -3199, 8455, 4495, -977, -704, 22, -12, 76, 11796

-1439, -4948, 11134, 3300, -1067, -1572, 22, -12, 76, 1465

-1706, -5838, 12563, 3300, -1067, -1572, 22, -12, 76, 1552

-1706, -5838, 12563, 3300, -1067, -1572, 22, -12, 76, 1551

-1706, -5838, 12563, 3300, -1067, -1572, 22, -12, 76, 1550

-1899, -6602, 13747, 2407, -885, -1296, 22, -12, 76, 1550

-1899, -6602, 13747, 2407, -885, -1296, 22, -12, 76, 1519

-1899, -6602, 13747, 2407, -885, -1296, 24, -22, 72, 11880

-1734, -6629, 16302, -2238, -344, 371, 24, -22, 72, 1548

-1734, -6629, 16302, -2238, -344, 371, 24, -22, 72, 1492

-1734, -6629, 16302, -2238, -344, 371, 24, -22, 72, 1493

-1329, -5924, 16479, -3996, 3, 1405, 24, -22, 72, 1492

-1329, -5924, 16479, -3996, 3, 1405, 24, -22, 72, 1452

-1329, -5924, 16479, -3996, 3, 1405, 24, -22, 72, 1453

