-3269, -1923, 9078, -213, -112, -149, 21, -27, 59, 672, 1539

-3269, -1923, 9078, -213, -112, -149, 21, -27, 59, 672, 1538

-3269, -1923, 9078, -213, -112, -149, 20, -26, 56, 672, 11925

-3340, -1955, 9235, -223, -45, -134, 20, -26, 56, 672, 1564

-3340, -1955, 9235, -223, -45, -134, 20, -26, 56, 672, 1506

-3340, -1955, 9235, -223, -45, -134, 20, -26, 56, 672, 1509

-3369, -1938, 9194, -214, -34, -133, 20, -26, 56, 672, 1506

-3369, -1938, 9194, -214, -34, -133, 20, -26, 56, 672, 1509

-3369, -1938, 9194, -214, -34, -133, 20, -26, 56, 672, 1510

-3369, -1938, 9194, -192, -16, -138, 22, -26, 56, 672, 11866

-3412, -1905, 9237, -151, 9, -136, 22, -26, 56, 672, 1538

-3412, -1905, 9237, -151, 9, -136, 22, -26, 56, 672, 1470

-3412, -1905, 9237, -151, 9, -136, 22, -26, 56, 672, 1471

-3428, -1883, 9269, -129, 18, -121, 22, -26, 56, 672, 1470

-3428, -1883, 9269, -129, 18, -121, 22, -26, 56, 672, 1496

-3428, -1883, 9269, -129, 18, -121, 22, -26, 56, 672, 1499

-3453, -1838, 9317, -102, 26, -99, 21, -23, 59, 672, 11855

-3525, -1799, 9342, -65, 64, -70, 21, -23, 59, 672, 1502

-3525, -1799, 9342, -65, 64, -70, 21, -23, 59, 672, 1442

-3566, -1806, 9335, -37, 91, -56, 21, -23, 59, 672, 1438

-3566, -1806, 9335, -37, 91, -56, 21, -23, 59, 672, 1441

-3566, -1806, 9335, -37, 91, -56, 21, -23, 59, 672, 1440

-3566, -1806, 9335, -37, 91, -56, 21, -23, 59, 672, 1441

-3603, -1816, 9294, -14, 131, -34, 19, -23, 61, 672, 11799

-3400, -1934, 9266, 35, 182, 16, 19, -23, 61, 672, 1501

-3400, -1934, 9266, 35, 182, 16, 19, -23, 61, 672, 1450

-3231, -2011, 9206, 74, 189, 15, 19, -23, 61, 672, 1446

-3231, -2011, 9206, 74, 189, 15, 19, -23, 61, 672, 1445

-3231, -2011, 9206, 74, 189, 15, 19, -23, 61, 672, 1447

-3124, -2006, 9165, 114, 190, -11, 19, -23, 61, 672, 1447

-3124, -2006, 9165, 114, 190, -11, 15, -23, 55, 672, 11844

-3098, -1943, 9041, 146, 152, -59, 15, -23, 55, 672, 1514

-3181, -1913, 9065, 154, 132, -47, 15, -23, 55, 672, 1487

-3181, -1913, 9065, 154, 132, -47, 15, -23, 55, 672, 1487

-3181, -1913, 9065, 154, 132, -47, 15, -23, 55, 672, 1491

-3181, -1913, 9065, 154, 132, -47, 15, -23, 55, 672, 1491

-3247, -1888, 9026, 148, 124, -30, 15, -23, 55, 672, 1492

-3247, -1888, 9026, 148, 124, -30, 20, -24, 56, 673, 11867

-3324, -1876, 8940, 165, 118, 4, 20, -24, 56, 673, 1514

-3334, -1908, 8920, 171, 126, 20, 20, -24, 56, 673, 1449

-3334, -1908, 8920, 171, 126, 20, 20, -24, 56, 673, 1477

-3334, -1908, 8920, 171, 126, 20, 20, -24, 56, 673, 1477

-3379, -1977, 8874, 171, 133, 37, 20, -24, 56, 673, 1476

-3379, -1977, 8874, 171, 133, 37, 20, -24, 56, 673, 1477

-3379, -1977, 8874, 171, 133, 37, 22, -30, 60, 673, 11836

-3289, -2274, 8878, 133, 151, 86, 22, -30, 60, 673, 1509

-3289, -2274, 8878, 133, 151, 86, 22, -30, 60, 673, 1479

-3289, -2274, 8878, 133, 151, 86, 22, -30, 60, 673, 1477

-3289, -2274, 8878, 133, 151, 86, 22, -30, 60, 673, 1477

-3157, -2268, 8891, 127, 146, 79, 22, -30, 60, 673, 1475

-3157, -2268, 8891, 127, 146, 79, 22, -30, 60, 673, 1476

-3157, -2268, 8891, 127, 146, 79, 18, -26, 60, 673, 11838

-2967, -2170, 9020, 18, 100, -52, 18, -26, 60, 673, 1507

-2967, -2170, 9020, 18, 100, -52, 18, -26, 60, 673, 1460

-2967, -2170, 9020, 18, 100, -52, 18, -26, 60, 673, 1459

-3065, -2103, 9057, -7, 48, -63, 18, -26, 60, 673, 1461

-3065, -2103, 9057, -7, 48, -63, 18, -26, 60, 673, 1413

-3065, -2103, 9057, -7, 48, -63, 18, -26, 60, 673, 1414

-3065, -2103, 9057, -7, 48, -63, 15, -25, 57, 673, 11772

-3174, -2011, 9183, -69, -11, -52, 15, -25, 57, 673, 1440

-3174, -2011, 9183, -69, -11, -52, 15, -25, 57, 673, 1452

-3174, -2011, 9183, -69, -11, -52, 15, -25, 57, 673, 1449

-3199, -1962, 9187, -68, -16, -67, 15, -25, 57, 673, 1449

-3199, -1962, 9187, -68, -16, -67, 15, -25, 57, 673, 1450

-3199, -1962, 9187, -68, -16, -67, 15, -25, 57, 673, 1452

-3199, -1962, 9187, -56, -15, -75, 16, -28, 54, 673, 11811

-3443, -1828, 9167, -15, -6, -51, 16, -28, 54, 673, 1481

-3443, -1828, 9167, -15, -6, -51, 16, -28, 54, 673, 1422

-3443, -1828, 9167, -15, -6, -51, 16, -28, 54, 673, 1419

-3493, -1821, 9172, 1, 12, -26, 16, -28, 54, 673, 1420

-3493, -1821, 9172, 1, 12, -26, 16, -28, 54, 673, 1401

-3493, -1821, 9172, 1, 12, -26, 16, -28, 54, 673, 1402

-3544, -1818, 9130, 25, 38, -4, 15, -23, 55, 673, 11756

-3480, -1873, 9101, 65, 105, 34, 15, -23, 55, 673, 1430

-3480, -1873, 9101, 65, 105, 34, 15, -23, 55, 673, 1450

-3480, -1873, 9101, 65, 105, 34, 15, -23, 55, 673, 1446

-3345, -1878, 9170, 89, 124, 64, 15, -23, 55, 673, 1448

-3345, -1878, 9170, 89, 124, 64, 15, -23, 55, 673, 1449

-3345, -1878, 9170, 89, 124, 64, 15, -23, 55, 673, 1448

-3283, -1938, 9166, 85, 142, 65, 21, -25, 57, 673, 11804

-3293, -1942, 9167, 87, 157, 29, 21, -25, 57, 673, 1477

-3293, -1942, 9167, 87, 157, 29, 21, -25, 57, 673, 1449

-3396, -1899, 9188, 87, 169, -1, 21, -25, 57, 673, 1444

-3396, -1899, 9188, 87, 169, -1, 21, -25, 57, 673, 1427

-3396, -1899, 9188, 87, 169, -1, 21, -25, 57, 673, 1430

-3396, -1899, 9188, 87, 169, -1, 21, -25, 57, 673, 1431

-3516, -1862, 9212, 95, 178, -10, 11, -27, 59, 673, 11789

-3471, -1823, 9236, 120, 228, -4, 11, -27, 59, 673, 1488

-3471, -1823, 9236, 120, 228, -4, 11, -27, 59, 673, 1459

-3399, -1802, 9255, 140, 247, -4, 11, -27, 59, 673, 1459

-3399, -1802, 9255, 140, 247, -4, 11, -27, 59, 673, 1455

-3399, -1802, 9255, 140, 247, -4, 11, -27, 59, 673, 1455

-3244, -1799, 9268, 169, 262, -9, 11, -27, 59, 673, 1455

-3244, -1799, 9268, 169, 262, -9, 16, -26, 60, 673, 11816

-2968, -1768, 9223, 225, 226, 1, 16, -26, 60, 673, 1489

-2968, -1768, 9223, 225, 226, 1, 16, -26, 60, 673, 1444

-2919, -1812, 9219, 249, 180, 14, 16, -26, 60, 673, 1446

-2919, -1812, 9219, 249, 180, 14, 16, -26, 60, 673, 1475

-2919, -1812, 9219, 249, 180, 14, 16, -26, 60, 673, 1476

-2907, -1873, 9153, 267, 129, 31, 16, -26, 60, 673, 1478

-2907, -1873, 9153, 267, 129, 31, 18, -22, 58, 673, 11837

-3056, -1988, 9050, 254, 38, 39, 18, -22, 58, 673, 1507

-3207, -2038, 9025, 227, 17, 29, 18, -22, 58, 673, 1447

-3207, -2038, 9025, 227, 17, 29, 18, -22, 58, 673, 1446

-3207, -2038, 9025, 227, 17, 29, 18, -22, 58, 673, 1446

-3207, -2038, 9025, 227, 17, 29, 18, -22, 58, 673, 1446

-3383, -2080, 9019, 186, 16, 15, 18, -22, 58, 673, 1447

-3383, -2080, 9019, 186, 16, 15, 19, -23, 57, 673, 11806

-3488, -2090, 8983, 109, 51, 8, 19, -23, 57, 673, 1475

-3527, -2078, 8988, 73, 84, -5, 19, -23, 57, 673, 1415

-3527, -2078, 8988, 73, 84, -5, 19, -23, 57, 673, 1400

-3527, -2078, 8988, 73, 84, -5, 19, -23, 57, 673, 1399

-3563, -2065, 9000, 62, 120, -27, 19, -23, 57, 673, 1401

-3563, -2065, 9000, 62, 120, -27, 19, -23, 57, 673, 1457

-3563, -2065, 9000, 62, 120, -27, 15, -19, 61, 673, 11817

-3630, -1976, 9064, 35, 231, -95, 15, -19, 61, 673, 1487

-3624, -1918, 9108, 35, 231, -95, 15, -19, 61, 673, 1457

-3624, -1918, 9108, 35, 231, -95, 15, -19, 61, 673, 1458

-3624, -1918, 9108, 35, 231, -95, 15, -19, 61, 673, 1462

-3566, -1896, 9154, 31, 256, -101, 15, -19, 61, 673, 1458

-3566, -1896, 9154, 31, 256, -101, 15, -19, 61, 673, 1488

-3566, -1896, 9154, 31, 256, -101, 18, -22, 60, 673, 11847

-3244, -1821, 9172, 43, 243, -76, 18, -22, 60, 673, 1517

-3244, -1821, 9172, 43, 243, -76, 18, -22, 60, 673, 1456

-3244, -1821, 9172, 43, 243, -76, 18, -22, 60, 673, 1456

-3244, -1821, 9172, 55, 210, -78, 18, -22, 60, 673, 1457

-3160, -1790, 9217, 55, 210, -78, 18, -22, 60, 673, 1455

-3160, -1790, 9217, 55, 210, -78, 18, -22, 60, 673, 1459

-3160, -1790, 9217, 55, 210, -78, 19, -19, 55, 673, 11820

-3219, -1624, 9311, 121, 94, -99, 19, -19, 55, 673, 1494

-3219, -1624, 9311, 121, 94, -99, 19, -19, 55, 673, 1455

-3219, -1624, 9311, 121, 94, -99, 19, -19, 55, 673, 1455

-3303, -1566, 9301, 150, 63, -92, 19, -19, 55, 673, 1456

-3303, -1566, 9301, 150, 63, -92, 19, -19, 55, 673, 1462

-3303, -1566, 9301, 150, 63, -92, 19, -19, 55, 673, 1460

-3303, -1566, 9301, 150, 63, -92, 22, -22, 62, 673, 11820

-3480, -1606, 9139, 238, 18, -40, 22, -22, 62, 673, 1490

-3480, -1606, 9139, 238, 18, -40, 22, -22, 62, 673, 1455

-3480, -1606, 9139, 238, 18, -40, 22, -22, 62, 673, 1454

-3544, -1629, 9090, 272, 32, -39, 22, -22, 62, 673, 1458

-3544, -1629, 9090, 272, 32, -39, 22, -22, 62, 673, 1456

-3544, -1629, 9090, 272, 32, -39, 22, -22, 62, 673, 1460

-3581, -1661, 9008, 299, 51, -40, 20, -26, 60, 675, 11818

-3605, -1762, 8856, 329, 100, 5, 20, -26, 60, 675, 1490

-3605, -1762, 8856, 329, 100, 5, 20, -26, 60, 675, 1445

-3576, -1836, 8827, 328, 124, 35, 20, -26, 60, 675, 1444

-3576, -1836, 8827, 328, 124, 35, 20, -26, 60, 675, 1478

-3576, -1836, 8827, 328, 124, 35, 20, -26, 60, 675, 1477

-3576, -1836, 8827, 328, 124, 35, 20, -26, 60, 675, 1478

-3491, -1909, 8686, 328, 146, 52, 18, -24, 58, 675, 11836

-3305, -2027, 8649, 342, 156, 40, 18, -24, 58, 675, 1509

-3305, -2027, 8649, 342, 156, 40, 18, -24, 58, 675, 1474

-3244, -2082, 8651, 331, 133, 37, 18, -24, 58, 675, 1476

-3244, -2082, 8651, 331, 133, 37, 18, -24, 58, 675, 1475

-3244, -2082, 8651, 331, 133, 37, 18, -24, 58, 675, 1476

-3237, -2107, 8605, 311, 98, 46, 18, -24, 58, 675, 1475

-3237, -2107, 8605, 311, 98, 46, 16, -20, 62, 675, 11809

-3360, -2127, 8603, 230, 51, 35, 16, -20, 62, 675, 1479

-3360, -2127, 8603, 180, 53, 25, 16, -20, 62, 675, 1450

-3434, -2140, 8606, 180, 53, 25, 16, -20, 62, 675, 1446

-3434, -2140, 8606, 180, 53, 25, 16, -20, 62, 675, 1449

-3434, -2140, 8606, 180, 53, 25, 16, -20, 62, 675, 1449

-3430, -2129, 8616, 127, 64, 4, 16, -20, 62, 675, 1449

-3430, -2129, 8616, 127, 64, 4, 14, -24, 56, 675, 11779

-3413, -2012, 8645, -7, 105, -38, 14, -24, 56, 675, 1452

-3300, -1975, 8717, -70, 120, -51, 14, -24, 56, 675, 1439

-3300, -1975, 8717, -70, 120, -51, 14, -24, 56, 675, 1469

-3300, -1975, 8717, -70, 120, -51, 14, -24, 56, 675, 1470

-3300, -1975, 8717, -70, 120, -51, 14, -24, 56, 675, 1471

-3152, -1909, 8793, -129, 120, -66, 14, -24, 56, 675, 1469

-3152, -1909, 8793, -129, 120, -66, 19, -21, 61, 675, 11861

-2972, -1781, 8959, -191, 85, -115, 19, -21, 61, 675, 1532

-2973, -1798, 9012, -200, 52, -130, 19, -21, 61, 675, 1500

-2973, -1798, 9012, -200, 52, -130, 19, -21, 61, 675, 1499

-2973, -1798, 9012, -200, 52, -130, 19, -21, 61, 675, 1499

-2980, -1853, 9072, -221, 13, -138, 19, -21, 61, 675, 1500

-2980, -1853, 9072, -221, 13, -138, 19, -21, 61, 675, 1499

-2980, -1853, 9072, -221, 13, -138, 11, -17, 59, 673, 11858

-3267, -1873, 9222, -313, -54, -196, 11, -17, 59, 673, 1526

-3267, -1873, 9222, -313, -54, -196, 11, -17, 59, 673, 1512

-3267, -1873, 9222, -313, -54, -196, 11, -17, 59, 673, 1510

-3267, -1873, 9222, -347, -48, -223, 11, -17, 59, 673, 1511

-3316, -1872, 9250, -347, -48, -223, 11, -17, 59, 673, 1507

-3316, -1872, 9250, -347, -48, -223, 11, -17, 59, 673, 1510

-3316, -1872, 9250, -347, -48, -223, 22, -24, 58, 673, 11866

-3412, -1730, 9387, -342, 19, -216, 22, -24, 58, 673, 1538

-3412, -1730, 9387, -342, 19, -216, 22, -24, 58, 673, 1498

-3412, -1730, 9387, -342, 19, -216, 22, -24, 58, 673, 1499

-3417, -1650, 9401, -312, 36, -211, 22, -24, 58, 673, 1498

-3417, -1650, 9401, -312, 36, -211, 22, -24, 58, 673, 1500

-3417, -1650, 9401, -312, 36, -211, 22, -24, 58, 673, 1499

-3379, -1604, 9428, -270, 44, -208, 22, -24, 60, 673, 11858

-3287, -1668, 9479, -177, 17, -153, 22, -24, 60, 673, 1529

-3287, -1668, 9479, -177, 17, -153, 22, -24, 60, 673, 1497

-3255, -1779, 9486, -128, -16, -121, 22, -24, 60, 673, 1499

-3255, -1779, 9486, -128, -16, -121, 22, -24, 60, 673, 1506

-3255, -1779, 9486, -128, -16, -121, 22, -24, 60, 673, 1508

-3255, -1779, 9486, -128, -16, -121, 22, -24, 60, 673, 1506

-3213, -1879, 9483, -68, -51, -106, 17, -25, 59, 673, 11867

-3240, -2118, 9491, -13, -100, -130, 17, -25, 59, 673, 1510

-3240, -2118, 9491, -13, -100, -130, 17, -25, 59, 673, 1510

-3255, -2231, 9452, -21, -118, -140, 17, -25, 59, 673, 1509

-3255, -2231, 9452, -21, -118, -140, 17, -25, 59, 673, 1510

-3255, -2231, 9452, -21, -118, -140, 17, -25, 59, 673, 1512

-3291, -2232, 9383, -42, -128, -157, 17, -25, 59, 673, 1506

-3291, -2232, 9383, -42, -128, -157, 17, -23, 61, 673, 11871

-3494, -2185, 9299, -79, -131, -213, 17, -23, 61, 673, 1541

-3564, -2147, 9281, -87, -128, -217, 17, -23, 61, 673, 1511

-3564, -2147, 9281, -87, -128, -217, 17, -23, 61, 673, 1507

-3564, -2147, 9281, -87, -128, -217, 17, -23, 61, 673, 1510

-3564, -2147, 9281, -100, -127, -194, 17, -23, 61, 673, 1507

-3654, -2148, 9233, -100, -127, -194, 17, -23, 61, 673, 1539

-3654, -2148, 9233, -100, -127, -194, 17, -23, 55, 673, 11898

-3639, -2164, 9195, -118, -74, -138, 17, -23, 55, 673, 1571

-3606, -2154, 9180, -118, -74, -138, 17, -23, 55, 673, 1512

-3606, -2154, 9180, -118, -74, -138, 17, -23, 55, 673, 1509

-3606, -2154, 9180, -118, -74, -138, 17, -23, 55, 673, 1509

-3582, -2145, 9160, -135, -53, -144, 17, -23, 55, 673, 1509

-3582, -2145, 9160, -135, -53, -144, 17, -23, 55, 673, 1508

-3582, -2145, 9160, -135, -53, -144, 16, -24, 52, 673, 11870

-3542, -2084, 9141, -144, 5, -129, 16, -24, 52, 673, 1537

-3542, -2084, 9141, -144, 5, -129, 16, -24, 52, 673, 1467

-3542, -2084, 9141, -144, 5, -129, 16, -24, 52, 673, 1466

-3486, -2057, 9186, -136, 21, -123, 16, -24, 52, 673, 1466

-3486, -2057, 9186, -136, 21, -123, 16, -24, 52, 673, 1498

-3486, -2057, 9186, -136, 21, -123, 16, -24, 52, 673, 1496

-3486, -2057, 9186, -136, 21, -123, 13, -25, 59, 673, 11856

-3347, -2018, 9248, -105, 8, -108, 13, -25, 59, 673, 1527

-3347, -2018, 9248, -105, 8, -108, 13, -25, 59, 673, 1470

-3347, -2018, 9248, -105, 8, -108, 13, -25, 59, 673, 1467

-3375, -1987, 9243, -116, -18, -100, 13, -25, 59, 673, 1469

-3375, -1987, 9243, -116, -18, -100, 13, -25, 59, 673, 1508

-3375, -1987, 9243, -116, -18, -100, 13, -25, 59, 673, 1509

-3417, -2047, 9205, -131, -29, -99, 19, -19, 61, 673, 11868

-3448, -1920, 9210, -101, -57, -88, 19, -19, 61, 673, 1507

-3448, -1920, 9210, -101, -57, -88, 19, -19, 61, 673, 1480

-3492, -1890, 9176, -116, -48, -91, 19, -19, 61, 673, 1478

-3492, -1890, 9176, -116, -48, -91, 19, -19, 61, 673, 1480

-3492, -1890, 9176, -116, -48, -91, 19, -19, 61, 673, 1480

-3492, -1890, 9176, -97, -43, -73, 19, -19, 61, 673, 1480

-3515, -1879, 9172, -97, -43, -73, 18, -24, 56, 673, 11811

-3480, -1828, 9155, -51, -55, -44, 18, -24, 56, 673, 1481

-3480, -1828, 9155, -51, -55, -44, 18, -24, 56, 673, 1446

-3405, -1831, 9153, -10, -14, -56, 18, -24, 56, 673, 1448

-3405, -1831, 9153, -10, -14, -56, 18, -24, 56, 673, 1450

-3405, -1831, 9153, -10, -14, -56, 18, -24, 56, 673, 1452

-3364, -1753, 9126, 19, 26, -65, 18, -24, 56, 673, 1448

-3364, -1753, 9126, 19, 26, -65, 17, -19, 61, 673, 11791

-3332, -1711, 9078, 61, 41, -75, 17, -19, 61, 674, 1464

-3332, -1711, 9078, 68, 53, -70, 17, -19, 61, 674, 1430

-3327, -1725, 9041, 68, 53, -70, 17, -19, 61, 674, 1431

-3327, -1725, 9041, 68, 53, -70, 17, -19, 61, 674, 1431

-3327, -1725, 9041, 68, 53, -70, 17, -19, 61, 674, 1430

-3317, -1730, 8991, 88, 61, -58, 17, -19, 61, 674, 1430

-3317, -1730, 8991, 88, 61, -58, 19, -23, 59, 674, 11789

-3492, -1763, 8910, 108, 106, -83, 19, -23, 59, 674, 1459

-3534, -1750, 8904, 111, 134, -74, 19, -23, 59, 674, 1485

-3534, -1750, 8904, 111, 134, -74, 19, -23, 59, 674, 1489

-3534, -1750, 8904, 111, 134, -74, 19, -23, 59, 674, 1487

-3534, -1750, 8904, 99, 164, -68, 19, -23, 59, 674, 1485

-3547, -1758, 8928, 99, 164, -68, 19, -23, 59, 674, 1457

-3547, -1758, 8928, 99, 164, -68, 21, -23, 53, 674, 11818

-3461, -1640, 8964, 87, 226, -71, 21, -23, 53, 674, 1493

-3371, -1636, 8948, 78, 239, -83, 21, -23, 53, 674, 1458

-3371, -1636, 8948, 78, 239, -83, 21, -23, 53, 674, 1459

-3371, -1636, 8948, 78, 239, -83, 21, -23, 53, 674, 1457

-3270, -1585, 8991, 100, 241, -84, 21, -23, 53, 674, 1458

-3270, -1585, 8991, 100, 241, -84, 21, -23, 53, 674, 1486

-3270, -1585, 8991, 100, 241, -84, 17, -23, 61, 674, 11843

-3039, -1597, 8987, 176, 159, -110, 17, -23, 61, 674, 1518

-3039, -1597, 8987, 176, 159, -110, 17, -23, 61, 674, 1518

-3039, -1597, 8987, 176, 159, -110, 17, -23, 61, 674, 1519

-3039, -1597, 8987, 176, 159, -110, 17, -23, 61, 674, 1515

-3007, -1666, 8949, 175, 82, -118, 17, -23, 61, 674, 1516

-3007, -1666, 8949, 175, 82, -118, 17, -23, 61, 674, 1487

-3007, -1666, 8949, 175, 82, -118, 17, -21, 65, 674, 11847

-3439, -1747, 8794, 172, -54, -160, 17, -21, 65, 674, 1517

-3439, -1747, 8794, 172, -54, -160, 17, -21, 65, 674, 1499

-3439, -1747, 8794, 172, -54, -160, 17, -21, 65, 674, 1497

-3597, -1790, 8805, 148, -48, -195, 17, -21, 65, 674, 1497

-3597, -1790, 8805, 148, -48, -195, 17, -21, 65, 674, 1496

-3597, -1790, 8805, 148, -48, -195, 17, -21, 65, 674, 1495

-3714, -1800, 8800, 129, -28, -217, 12, -24, 58, 674, 11855

-3673, -1883, 8882, 83, 34, -219, 12, -24, 58, 674, 1527

-3673, -1883, 8882, 83, 34, -219, 12, -24, 58, 674, 1466

-3673, -1883, 8882, 82, 54, -214, 12, -24, 58, 674, 1458

-3558, -1861, 8937, 82, 54, -214, 12, -24, 58, 674, 1455

